GABEL,GH,NABEL,NH,e1,e2
4.304765457,22.28,20.17702203,629.767,,
4.993864858,32.69,19.96762191,553.561,,
4.009513728,26.66,28.3538499,199.783,,
4.965673171,38.97,25.33468318,194.873,,
4.02278165,32.68,41.38180979,260.57,,
4.53811821,42.47,41.60465986,240.02,,
4.584216698,28.64,36.76435199,262.631,,
5.169283011,45.02,30.95645605,250.05,,
4.894793918,39.6,35.69319342,233.9,,
4.572243524,30.71,34.26603055,252.24,,
4.207454245,42.8,36.42739239,335.093,,
4.347236386,34.43,26.61638276,215.199,,
5.131875141,39.42,31.0425013,223.208,,
4.673385503,41.54,30.38389467,257.638,,
4.463372489,30.86,34.2848421,275.273,,
4.328501298,32.23,38.01578823,228.331,,
4.088894295,35.06,29.94534495,211.898,,
4.632953254,30.39,32.9561374,255.811,,
3.578665678,30.36,38.91565626,240.881,,
4.727191984,26.38,30.7092866,239.59,,
4.52546733,23.48,32.97021922,236.853,,
4.942072748,29.4,31.75991888,235.42,,
4.59130099,29.34,38.32286709,280.172,,
4.91013476,44.08,29.09166525,302.61,,
4.153940186,29.85,43.87072939,314.579,,
4.446320601,26.68,26.31465522,183.57,,
5.627039433,31.84,37.19399638,204.459,,
3.632251206,25.64,42.06411256,272.5,,
3.928125931,31.82,27.7901781,231.21,,
3.59027598,41.14,29.98799263,292.68,,
4.361606529,40.12,30.20088907,202.528,,
4.042816323,18.58,35.54704966,235.221,,
4.708383341,41.35,33.55614108,295.182,,
4.634866294,27.9,35.24747694,207.721,,
4.842002893,29.43,51.340453,279.36,,
3.928504452,33.08,28.15429068,215.821,,
4.530745439,22.51,27.10721722,230.271,,
4.620289824,36.77,44.39509866,256.28,,
4.788288855,33.33,28.93916684,238.64,,
4.191345657,36.66,62.49304211,330.922,,
4.584789315,30.06,36.61957142,302.96,,
4.227211745,37.53,33.28954938,171.618,,
4.227984077,33.02,37.69026486,214.39,,
4.598829463,29.86,29.39709357,171.52,,
4.654511748,31.84,36.4277208,335.092,,
5.00173183,41.64,30.54537099,221.25,,
5.645089484,39.62,26.42995528,215.219,,
5.115645926,34.21,32.35912912,303.479,,
4.130023764,26.6,27.86646878,240.84,,
7.461269477,73.91,28.16421745,206.22,,
7.574586102,59.09,32.64134516,189.81,,
7.292971966,63.95,33.27007,211.582,,
7.12847326,64.39,43.51104582,217.369,,
6.733219616,50.81,27.62865779,194.131,,
7.743596111,58.57,26.29194427,169.038,,
7.946741953,23.69,29.78144261,163.399,,
6.006154486,44.18,25.53119192,293.168,,
6.366848728,52.55,29.79129917,201.819,,
5.467415198,46.86,37.28269323,268.12,,
7.991969385,82.57,34.75353527,230.26,,
6.789878524,42.65,24.36627651,215.061,,
7.43974687,54.6,53.92737346,205.619,,
6.60624908,44.12,87.11440788,225.418,,
7.111349396,61.93,68.35773631,248.74,,
8.129000213,55.82,31.03595019,126.17,,
8.031712602,62.71,70.69927909,192.57,,
7.541415736,35.29,60.0941258,153.76,,
7.762147614,64.33,41.46127315,224.27,,
8.065154278,40.66,65.4394731,235.826,,
7.149687086,41.38,46.9608962,241.83,,
6.73935474,58.71,64.50297444,223.249,,
7.290966468,62.41,56.97752857,222.64,,
6.945806227,63.97,65.28484918,241.54,,
7.246643166,74.6,42.29361456,236.599,,
10.37002027,27.28,50.20663221,183.093,,
8.287192998,41.17,32.61855606,191.099,,
7.944468188,58.04,54.16621256,214.999,,
9.138258746,57.09,37.23800797,178.604,,
8.194749058,43.11,51.55512985,213.52,,
8.664143042,59.29,44.30062281,263.892,,
7.272121083,40.6,61.62102409,224.507,,
8.602053097,55.99,72.71227889,212.089,,
7.769915621,50.46,46.95854305,171.63,,
9.267159571,69.39,61.1612426,250.568,,
5.985445568,47.25,41.30538027,179.088,,
8.689068586,63.89,54.15308837,211.111,,
6.175331571,65.71,57.38078315,218.029,,
8.93279581,73.02,43.63923689,173.19,,
8.044829308,80.37,72.97506816,187.128,,
7.446210576,58.65,52.46760726,181.989,,
5.38223844,58.62,36.32409486,126.41,,
6.379990878,62.36,83.63995917,210.671,,
6.54164488,49.81,75.97299408,205.044,,
6.751716424,68.97,68.67483001,199.409,,
6.148732928,41.06,61.81391979,171.895,,
6.824584538,32.7,62.25218603,173.73,,
7.139732476,37.16,64.67014047,227.38,,
7.739966389,42.34,74.59632862,254.23,,
9.477265989,46.41,55.25495505,112.522,,
6.428205285,45.92,63.28996976,229.17,,
7.328828279,64.23,69.99181284,182.019,,
6.729186176,19.2,78.9481434,271.07,,
8.475770005,65.31,39.2187999,251.53,,
6.632186825,47.49,56.9142704,135.749,,
5.901347411,59.37,63.86373069,129.319,,
8.805129386,75.44,81.45228888,193.691,,
6.418972695,57.48,88.06079297,212.389,,
5.312136942,81.77,62.64383922,170.284,,
6.677840754,82.61,42.8227175,255.63,,
4.274221008,35.65,83.3609318,315.392,,
4.510219053,26.09,36.78158977,219.041,,
4.437696428,29.98,45.67419,203.529,,
4.024468743,35.44,39.29439845,280.18,,
3.860617731,24.76,42.94754031,216.91,,
3.569722302,43.24,35.24522797,205.871,,
3.475396558,34.78,33.55502383,200.31,,
3.338113294,28.77,66.69755113,408.43,,
3.842007754,44.45,36.7013707,312.58,,
4.112994899,40.48,40.84156048,159.366,,
3.379967933,44.49,57.74623475,331.38,,
4.197025082,44.98,89.31704502,290.217,,
4.056349081,38.36,79.05466566,239.714,,
3.256432122,27.15,42.24105182,291.389,,
4.231531694,45.14,45.99047098,367.799,,
4.259500866,24.69,45.27304709,411.798,,
5.628529068,19.15,38.99471255,237.56,,
4.996431162,18.33,48.90844638,205.43,,
3.874528133,36.74,18.56613257,619.011,,
5.049428793,40.29,16.35359489,642.959,,
3.122924675,43.41,17.45304227,613.561,,
2.868167625,45.21,19.05361412,626.19,,
2.785411919,42.45,49.09515914,669.17,,
2.914716577,35.95,46.25618394,615.74,,
2.809445742,36.44,60.63817152,192.55,,
2.768825121,26.72,68.86867492,238.891,,
2.618215806,47.02,87.83490779,221.71,,
2.911499322,50.39,58.78481334,188.779,,
2.479451908,36.15,68.74789102,239.048,,
2.855565209,42.82,58.03307069,186.5,,
2.392546189,47.63,50.59151103,242.6,,
2.230676174,63.33,40.97714748,190.97,,
2.607760443,42.95,61.49502282,257.51,,
2.252680767,58.78,45.58173872,237.031,,
2.323478962,35.12,34.45077412,214.979,,
5.590338524,22.91,48.22772397,271.98,,
4.757666021,10.51,67.85793036,220.332,,
3.325108531,29.88,51.52868254,226.66,,
2.951295492,33.39,56.54071281,254.117,,
5.834318934,35.88,47.22075446,225.22,,
4.880494553,39.62,52.08178617,232.309,,
7.077858985,29.28,32.75360212,156.051,,
5.505528353,37.12,43.11739403,164.53,,
6.792955964,36.29,64.76508027,251.32,,
7.332713965,42.56,42.48461326,232.83,,
6.236700101,38.46,61.17459651,163.614,,
7.225717724,17.97,35.13857826,210.403,,
4.836659782,23.48,77.59334381,203.314,,
5.503886972,39.94,43.26820738,162.46,,
6.413555179,36.43,52.20111822,237.75,,
5.392706305,44.72,42.08181017,147.29,,
4.409454108,26.42,55.73286544,232.69,,
5.613800515,39.84,49.89736395,203.6,,
6.931059012,30.4,72.86596005,239.72,,
6.123104899,36.77,79.7118583,235.98,,
6.408498904,41.22,76.72543549,230.94,,
5.415086623,37.49,54.36197006,178.658,,
10.51280364,19.22,59.80981862,216.67,,
8.416455118,31.94,45.67321044,159.879,,
10.58136518,21.31,65.29924613,251.1,,
8.827745772,24.07,73.9400941,212.9,,
10.02986236,27.83,54.55068825,263.32,,
10.91524411,21.32,21.55420222,98.7804,,
7.466426209,15.76,56.73121236,91.4698,,
8.843813458,27.08,83.43441199,248.051,,
8.133035425,30.76,45.22472746,249.56,,
10.7901043,20.07,47.51836497,173.989,,
7.961394224,27.86,45.39018452,219.517,,
5.928396848,27.84,50.54217165,297.851,,
6.94113222,51.55,40.14267251,202.611,,
6.964228534,69.53,41.53452927,187.82,,
6.679599167,64.73,42.3443966,175.709,,
6.374999134,74.88,61.90576514,189.768,,
7.045660159,70.08,41.09765418,204.498,,
6.3105558,54.86,43.87140425,220.93,,
6.472313987,73.65,48.51665692,237.83,,
7.435251907,69.89,42.70231866,187.412,,
6.292228007,68.9,35.23135276,225.38,,
7.08710902,73.15,43.84884643,244.83,,
7.105824493,60.85,49.81009808,289.98,,
8.132046874,61.53,36.32586624,188.12,,
5.757418374,41.13,51.84447911,222.67,,
5.82139,72.24,16.36351359,663.861,,
8.136036035,38.24,15.54890735,594.072,,
6.079641275,47.29,26.28391257,533.172,,
5.934112621,68.75,17.56404814,540.995,,
5.083295344,74.34,45.47384615,584.57,,
8.641280034,83.68,21.22745482,79.65,,
6.347428441,68.33,55.43041019,393.999,,
5.221124284,52.36,56.21321017,357.72,,
6.37210225,53.5,62.83202602,413.51,,
5.20033975,39.34,14.89375647,100.42,,
5.833886405,62.86,13.69773813,85.1122,,
6.078333706,52.81,10.37680671,89.9211,,
6.8578816,58.27,11.1020371,77.7383,,
8.283571976,76.77,12.93610745,107.009,,
6.611908967,58.65,16.13705528,105.11,,
6.388795474,73.98,14.61022055,108.889,,
6.136858619,84.03,13.32060441,91.3877,,
6.712967395,73.33,30.29420861,100.32,,
7.10521637,32.42,46.72545068,635.559,,
7.098723516,82.32,74.41893983,795.86,,
5.782504524,55.11,54.19180471,758.07,,
6.117780318,75.62,49.17608206,841.4,,
6.228180863,81.58,13.57703093,102.552,,
5.305379917,69.8,14.62970495,80.8115,,
5.897245897,75.02,14.96311372,90.2586,,
6.241832613,71.6,11.2584628,107.737,,
6.851995714,78.31,15.24179253,97.7808,,
3.322499403,57.01,15.00449599,79.1002,,
3.163629024,49.49,16.79592115,113.03,,
2.854040717,55.57,59.03239115,579.08,,
3.422226512,43.14,61.42767283,763.521,,
3.04392449,60.63,12.33099626,95.9307,,
4.342222068,31.52,11.54185031,84.2892,,
3.628314989,41.46,11.71693876,89.0018,,
4.890805683,45.58,14.38114983,85.7099,,
3.201168371,43.6,12.79546293,102.859,,
3.73837256,40.61,9.27901863,61.1048,,
3.609965605,50.32,12.45215245,88.6805,,
4.835309164,50.54,10.46346706,80.0705,,
3.816607721,43.87,11.7891183,95.8698,,
4.884196765,51.55,10.94543818,81.4948,,
3.861971375,60.12,53.81018384,477.32,,
5.117861653,52.88,48.00412438,807.23,,
3.863072553,41.5,14.61253689,80.0593,,
3.359315937,48.71,13.24701308,80.3192,,
5.095116488,43.33,14.12210584,90.5859,,
3.548674557,56.86,14.01794933,92.542,,
4.462683378,55.19,17.30362606,86.9004,,
3.835264244,47.45,12.45956999,68.0533,,
3.617322292,56.15,11.67573101,75.3096,,
3.567220812,32.59,15.48704547,87.3884,,
3.263847478,47.12,11.43565645,74.759,,
3.694179015,38.69,15.6161717,96.0391,,
5.660067448,39.13,14.83073869,83.5586,,
3.857307945,35.87,13.29943662,80.68,,
4.309633243,66.98,12.47832241,94.326,,
4.884065279,71.4,11.76331133,84.3996,,
4.381799881,32.87,11.82560754,95.6685,,
3.85328676,40.95,19.90662926,111.15,,
7.350616784,39.33,27.20066553,122.01,,
4.746711278,40.03,18.68570307,60.57,,
4.080215361,42.55,16.72356067,123.98,,
3.948218583,43.95,13.04606271,108.73,,
4.612872063,53.84,31.86256556,144.91,,
5.154579946,59.33,52.91380412,405.071,,
4.723226894,44.95,37.21815064,300.43,,
3.658512124,53.83,47.40769869,358.83,,
3.233633496,43.9,43.72459243,452.96,,
3.155980754,62.31,52.57222801,604.27,,
4.981174123,42.18,44.61717347,347.28,,
3.914668783,42.82,49.21363583,232.711,,
2.405737639,37.07,41.96610066,455.15,,
5.410274459,16.47,42.79257686,437.98,,
7.046664823,22.69,64.24737216,197.18,,
6.486482846,20.19,33.54450961,430.47,,
4.935662555,52.17,38.75547703,546.17,,
5.151580304,43.65,35.74372388,557.1,,
4.829926456,45.77,33.96901773,335.71,,
6.159455497,34.13,34.65432656,323.94,,
4.377025685,39.17,39.96592848,334.2,,
4.555754978,37.38,30.48117661,315.958,,
4.155587602,19.14,46.23854362,545.16,,
4.676874054,36.62,40.0295815,363,,
6.465893091,31.25,39.23120139,499.95,,
7.049804255,50.11,28.4419001,222.13,,
8.010650845,63.58,35.10097541,343.538,,
7.484642025,29.67,43.87648632,445.72,,
6.612229079,34.5,42.86205619,246.661,,
6.992318956,42.54,44.1473703,504.511,,
6.968451632,53.48,49.25652432,562.92,,
6.983747115,58.69,47.54435042,456.059,,
7.475493765,57.65,34.46302132,279.1,,
7.093984809,46.93,44.8449435,237.392,,
7.595642447,37.71,37.25933727,302.82,,
6.776471321,43.52,11.55562981,105.52,,
8.938008666,41.24,26.74371675,134.49,,
11.10484024,22.55,65.81716338,146.72,,
6.53202844,21.3,54.02463405,550.331,,
7.715464195,39.87,60.7150437,335.992,,
11.27772222,42.11,43.76826069,359.12,,
7.799225502,38,54.70854604,446.86,,
13.43261792,25.46,53.70083302,374.56,,
13.46626185,36.87,46.20215758,349.7,,
9.769176299,33.44,67.40868881,464.56,,
7.196487844,46.17,64.78670623,387.77,,
9.709763583,35.2,62.6879919,320.2,,
9.456347613,39,60.99829617,414.86,,
9.877417569,35.35,49.11521199,483.51,,
8.805732605,43.29,46.28295558,265.489,,
14.66865557,27.19,50.74315924,456.45,,
10.09457914,42.55,53.26106796,361.12,,
14.85964729,44.58,46.10808333,438.71,,
7.973376275,39.86,49.31470673,282.02,,
13.27887181,37.23,49.58799671,401.79,,
11.95846579,42.53,57.59543089,392.97,,
7.541470372,37.85,50.25544165,374.081,,
10.62855482,32.65,55.8504345,353.54,,
8.308840761,34.43,58.48400646,455.6,,
11.64395155,35.03,57.86491768,429.169,,
9.431952155,42.04,55.3359153,594.83,,
11.61848936,56.41,53.5211427,386.05,,
71.9090888,256.21,56.52122825,338.84,,
60.64951252,276.04,65.59439702,339.366,,
78.76792163,136.31,46.66842073,373.82,,
9.005614916,42.44,47.76787476,372.151,,
8.398928061,34.27,56.40526457,390.42,,
8.091145833,37.28,41.37764259,286.97,,
9.15730351,32.35,48.6436532,340.43,,
6.993534166,50.83,51.98889676,422.3,,
7.476561855,28.35,47.07450278,307.89,,
6.847548129,39.45,47.18999135,314.09,,
7.932744791,64.19,46.49829172,306.99,,
9.247254272,56.98,52.34205156,383.23,,
8.431881238,32.97,45.16407562,369.648,,
8.244121126,57.38,48.32992151,457.759,,
8.122633204,39.26,57.10797952,384.78,,
8.850635991,39.34,55.63730558,301.42,,
6.677542131,27.76,14.10020769,111.52,,
7.969502268,28.66,11.836653,104.701,,
6.822360788,33.62,15.23423029,110.93,,
8.265275691,30.21,30.06082458,31.7699,,
9.186820478,37.88,15.60403535,93.7399,,
6.497351132,35.25,27.88857124,78.3499,,
7.662023733,49.26,20.04013423,112.55,,
10.68142201,21.53,26.39611495,111.98,,
9.149092708,37.43,26.05666841,119.7,,
10.56791296,32.17,23.51441243,119.47,,
17.69279674,30.98,23.65728453,156.75,,
10.94171824,55.49,15.95793113,113.07,,
5.783156143,31.18,13.38986142,53.0199,,
10.286129,38.16,23.62808208,115.78,,
8.782670397,31.84,15.86778067,114.04,,
10.26070183,34.33,14.71415596,82.1098,,
6.412093025,21.15,16.76348044,106.41,,
9.918393369,41.9,12.27559539,121.31,,
9.970091,51.7,12.9076685,98.4799,,
8.844092843,30.96,20.65077409,102.234,,
10.2908333,42.02,25.99303376,119.87,,
8.2127338,33.48,26.23770434,97.2091,,
8.821035283,39.32,16.64156473,119.79,,
11.12735023,35.12,19.29353568,125.354,,
11.50578785,40.29,5.249569421,127.71,,
10.47388295,33,23.52831461,101.18,,
79.53491574,300.56,16.02556712,108.05,,
76.25932897,251.27,18.25467886,68.5301,,
52.12746524,269.76,31.63983792,183.769,,
5.875815791,38.19,39.38456752,710.57,,
7.165958986,42.13,36.59786321,559.1,,
8.460214768,35.91,42.88514218,633.01,,
8.737647146,39.14,38.97066794,299.901,,
7.814477622,42.97,37.73276662,276.721,,
6.406948393,54.46,23.54643997,151.82,,
7.661731136,64.32,38.19527358,344.83,,
7.467318075,52.37,45.25209299,729.421,,
7.25170417,51.59,43.70474662,399.42,,
6.425672742,53.26,81.14754482,578.861,,
5.542278747,37.08,29.20131852,94.8627,,
6.178686517,40.72,63.71499981,363.83,,
8.125807835,32.77,69.27072007,731.02,,
7.497242917,26.19,52.97160177,633.422,,
8.01305688,30.85,51.43780365,354.761,,
7.595799821,19.44,37.51154183,357.545,,
8.017642964,34.65,48.37018359,499.701,,
9.853755536,47.24,16.32663584,101.339,,
12.37158108,23.96,50.07915543,304.547,,
11.35938456,46.79,45.12348811,659.489,,
7.751755052,43.54,35.09069934,298.88,,
7.239617626,45.1,47.06188382,345.021,,
8.26542891,24.58,83.06404593,504.389,,
11.32820464,40.7,66.87059918,875.63,,
10.95585916,54.45,63.00988557,690.36,,
6.498339935,31.55,59.5217503,638.749,,
12.71299299,37.78,53.49710608,295.321,,
9.436199953,49.54,67.44790467,757.36,,
7.349898736,28.36,54.57604113,702.551,,
7.97463868,23.17,47.89221958,309.629,,
11.25198231,30.34,44.13522036,288.422,,
10.24789068,33.62,51.54136353,393.72,,
7.049368309,26.19,57.69289043,524.84,,
11.26900028,48.52,69.29043615,856.409,,
9.10495074,39.14,78.44317965,629.85,,
7.168650702,43.28,73.35245087,817.17,,
10.42709116,39.31,48.42273836,191.79,,
14.38978983,29.85,33.64399564,168,,
10.67475238,44.51,46.41057466,216.562,,
64.330555,247.17,46.93714362,109.791,,
62.57737171,373.75,35.06091515,103.128,,
75.58877376,258.97,49.68662332,118.631,,
3.72537675,41.54,41.41056396,157.429,,
4.938971145,31.6,44.36785022,162.449,,
1.162018378,43.55,45.17128555,221.169,,
0.884244871,91.71,47.83321702,236.3,,
1.31613087,145.48,40.40906035,233.068,,
0.911952593,166.26,59.25876862,254.86,,
5.048472708,65.01,47.61403826,598.81,,
6.062214985,66.77,53.62296784,639.611,,
4.958947703,76.26,47.85440564,664.43,,
4.623264168,58.24,54.19485887,696.152,,
4.426868034,64.22,63.76801547,681.47,,
5.155914441,65.29,47.6202648,491.261,,
4.726976498,70.62,49.81196689,535.09,,
5.190287658,76.85,52.03581272,552.26,,
3.927667701,67.47,43.23800724,541.8,,
4.977854127,74.66,50.64980224,637.16,,
4.674254085,66.6,51.55206152,567.05,,
5.284145433,77.49,60.2904117,1259.49,,
4.888908652,78.98,61.90099672,1061.58,,
4.806741504,64.28,63.0198694,1172.86,,
5.055519394,80.78,61.3348752,1056.5,,
5.560175858,80.97,58.64504691,1198.83,,
5.262659398,82.96,57.56982794,1200.53,,
5.12366103,69.42,69.22827749,1221.13,,
5.681965315,66.43,60.63171604,1330.96,,
6.089315114,83.35,65.38850921,1224.61,,
5.214785779,66.61,67.66812326,1230.5,,
5.737077473,64.44,64.1563658,1146.28,,
4.684179202,57.91,67.62008986,1353.39,,
5.569203363,76.14,61.62229231,1274.83,,
5.678547616,84.73,66.82288628,1224.17,,
5.296017674,48.75,70.60633728,1213.76,,
4.922414772,72.14,46.36150477,636.37,,
5.365768191,77.37,45.46925743,636.78,,
5.130882741,68.28,53.91483836,657.54,,
4.896493968,100.44,55.25479143,729.13,,
5.050759232,56.29,50.95569148,633.04,,
4.934910104,61,57.41090679,712.39,,
5.529590577,60.8,49.61671706,542.69,,
5.604026808,72.29,55.09067249,648.34,,
5.226924403,86.29,49.67578871,525.45,,
5.394116235,55.88,45.91428405,593.63,,
6.008584319,80.49,50.28517045,608.79,,
4.87927257,79.05,50.05077468,676.08,,
5.24442244,66.43,50.12651111,581.031,,
4.179927631,41.96,47.80311753,485.83,,
4.486667079,51.16,60.50474852,647.59,,
5.469890457,56.84,58.63619136,1257.48,,
4.419950623,58.72,61.27258308,1194.27,,
4.535165215,57.07,64.22555227,1339.59,,
4.438584008,49.7,62.32980077,1389.05,,
5.375853311,63.46,70.18639668,1220.02,,
4.593876537,57.54,58.42504091,1070.33,,
5.385071683,74.37,67.03304606,1254.68,,
4.691175573,82.7,62.91994382,1217.12,,
5.283573854,89.67,59.4682999,1278.66,,
4.57975288,77.02,59.49771292,1021.07,,
5.440748802,77.87,59.32656379,1425.85,,
5.416717756,77.95,59.7070137,1035.48,,
5.247320587,63.18,55.74531375,1193.59,,
4.474617851,82.97,58.31501426,1054.41,,
4.852021994,80.58,59.67153725,1172.82,,
4.766743373,68.37,65.73072709,1161.03,,
5.488445625,86.58,55.67169492,600.43,,
4.965737659,52.89,57.24681184,651.96,,
4.94918644,64.73,49.33972215,573.13,,
6.793126415,64.91,62.42850925,733.69,,
5.602754127,66.72,27.12069732,625.709,,
4.902482999,54.27,19.12240423,589.828,,
6.037448981,67.7,36.24463745,155.225,,
5.376304109,72.86,29.07407701,233.97,,
4.338807349,70.73,11.92872985,496.676,,
5.173914181,67.77,32.90260117,140.53,,
4.491608001,51.88,16.02667565,548.349,,
4.47811262,67.82,16.26833993,598.378,,
5.473339245,76.77,22.29219805,651.309,,
6.455449192,58.42,42.24733213,294.661,,
4.933389578,50.8,25.78928091,248.459,,
4.922801824,55.16,31.95934495,204.66,,
5.343631386,93.4,50.67829035,186.92,,
4.739799389,73.83,7.952865426,411.691,,
5.004849557,69.7,10.68937023,636.111,,
4.603404179,66.9,14.65172837,630.64,,
5.094632865,76.44,19.36961139,553.831,,
5.0897543,69.28,47.87355197,229.227,,
5.605881996,64.01,6.9100922,411.572,,
5.379357462,82.72,11.45411362,635.789,,
5.322555634,59.61,18.66906338,676.283,,
4.398874658,62.71,19.86457368,590.579,,
4.748617527,59.55,30.30631333,138.06,,
5.591192994,74.21,17.71641433,577.009,,
6.405156945,61.76,48.76880465,171.593,,
4.915598637,64.04,25.22820541,211.428,,
4.766246829,59.74,18.14580757,657,,
5.068971057,71.06,50.59187438,187.107,,
5.462993243,66.64,29.96983678,245.149,,
5.161156205,61.14,16.13031222,632.408,,
4.819459816,64.27,38.37285335,282.2,,
8.791128183,24.06,16.95815651,549.931,,
10.05688086,19.22,29.66467688,130.76,,
6.229108068,43.31,39.0871557,585.17,,
10.60511949,45.18,56.5286094,113.496,,
10.99769861,31.65,51.6220517,251.381,,
9.410094684,25.78,37.57584656,126.5,,
9.3799885,19.02,60.53592318,147.49,,
9.227586055,14.4,36.22753384,122.993,,
9.325102648,40.7,116.0757183,368.399,,
8.967913661,34.2,42.24255151,156.559,,
7.991510267,21.4,42.66625768,165.01,,
7.321525741,15.68,48.26038752,282.48,,
9.700984832,35.98,38.17380576,210.151,,
12.78146215,30.65,92.09006638,337.82,,
7.340597564,45.33,106.4799604,365.23,,
16.07072669,13.32,56.04235692,246.871,,
11.73648043,18.31,34.67746535,240.391,,
7.885560179,49.15,54.39060076,285.051,,
8.338362128,34.81,44.63126385,277.14,,
8.697070187,55.39,62.59541926,271.11,,
9.842467046,58.19,72.26615643,190.879,,
9.327174908,27.25,96.91767939,425.27,,
9.227801461,35.31,47.5833846,169.12,,
9.707088717,43.62,56.72998082,327.78,,
9.530307692,33.46,37.97343559,370.03,,
8.857992947,30.97,91.57743627,474.27,,
9.135068697,47.49,51.31053132,189.91,,
11.12572704,11.69,56.64246928,326.139,,
9.688836031,27.29,113.1050674,341.079,,
9.493133645,34.78,85.56342719,273.239,,
11.61494433,43.37,60.73697804,276.731,,
10.20360984,41.16,117.02966,397.609,,
8.494435756,53.94,44.95877219,258.143,,
8.181738698,42.14,87.71403324,415.58,,
9.408958918,32.73,64.44775919,320.96,,
8.919099704,40.58,77.12956318,222.69,,
13.55298505,5.23,73.21436089,373.88,,
8.644673444,29.26,78.78284769,342.76,,
9.311431637,43.46,103.3926221,325.72,,
14.41432745,36.69,92.30336285,345.09,,
11.56376423,48.57,51.85787111,153.269,,
14.57437378,14.56,57.01219382,273.828,,
8.610538022,45.89,42.41930522,217.58,,
8.434925786,32.5,78.03772115,163.167,,
8.78489711,49.43,46.1080979,272.96,,
11.17321962,44.57,47.35024845,254.58,,
13.64804525,47.66,94.24613303,309.201,,
10.32702795,53.01,45.75469911,226.28,,
9.248835953,43.82,54.21664332,193.75,,
8.79457141,27.51,56.43755295,323.389,,
8.969825131,47.06,92.77970562,333.89,,
8.833836439,31.29,36.38319903,293.42,,
13.47199157,24.87,89.60926401,380,,
9.545917797,41.56,57.62567946,354.37,,
8.532050441,34.3,77.52658588,218.888,,
8.420744988,19.08,49.24666426,152.046,,
10.23170621,50.61,68.1614236,253.01,,
9.321979459,18.52,83.28511699,135.686,,
9.565916174,18.2,72.12639427,252.81,,
10.47184102,44.14,59.13781148,238.19,,
9.339744119,25.56,77.51230844,223.059,,
9.34779851,17.23,77.59037515,368.259,,
10.10306257,19.65,89.97142665,408.69,,
8.567285916,49.55,58.15127125,273.8,,
9.222227245,41.67,86.40228226,327.959,,
8.608173927,34,57.59377547,305.96,,
9.830765583,47.22,50.22855791,229.26,,
8.035535734,43.9,36.04236758,253.991,,
9.727968961,33.36,43.53021025,270.8,,
11.20767102,40.95,46.20771582,346.25,,
9.500988495,32.34,46.47911921,379.85,,
8.097209069,29.44,77.83152662,214.549,,
10.76790239,32.9,82.33615229,522.88,,
8.720879234,27.31,47.39875802,228.31,,
13.07824261,41.49,110.4347189,343.38,,
11.09621483,35.05,47.56703795,887.85,,
10.4581058,30.57,45.08952268,550.84,,
8.805951081,23.52,35.91415119,682.44,,
9.096504929,29.1,45.92797775,654.18,,
9.691118154,35.8,34.73024939,769.98,,
9.546255981,19.82,40.64876006,548.501,,
9.751075715,16.67,60.19295234,989.76,,
10.10334922,33.54,35.61510541,537.619,,
11.60967882,43.62,40.43185038,476.322,,
10.48435477,35.87,33.0485407,355.359,,
7.236360964,62.24,31.77956969,221.959,,
7.809731632,42.23,40.88536564,397.99,,
8.121313573,24.53,51.49135725,730.08,,
9.212341052,46.52,35.63034688,296.591,,
10.40330309,28.46,31.65307925,354.67,,
7.674774744,24.97,33.66349696,388.12,,
10.24249042,29.46,59.05351298,687.96,,
10.2635592,46.16,38.34024862,382.46,,
10.23632149,23.73,32.88291246,549.37,,
10.08780113,31.95,40.42078675,398.774,,
13.57676826,33.18,51.12745645,263.272,,
8.821410205,37.43,35.28999401,669.021,,
10.29918845,44.24,43.4747024,769.14,,
8.044844056,43.37,46.6541961,360.21,,
10.01574524,45.32,51.24779908,926.5,,
8.675866185,29.86,58.73321977,831.38,,
9.949662254,37.12,39.65811905,208.271,,
11.83273739,11.31,37.27914892,804.04,,
8.94213693,33.77,67.65424759,970.59,,
10.6650907,32.19,61.88364185,941.06,,
12.49424274,28.4,45.72895007,866.49,,
8.00500854,6.26,56.55503996,1015.96,,
8.918698727,18.93,59.32176692,951.11,,
8.862180803,31.34,57.24321882,738.48,,
11.32949861,39.44,36.02850293,790.31,,
10.18374686,48.79,34.8892926,490.999,,
8.238720401,71.05,42.85888185,1016.23,,
8.400355398,97.31,47.80359987,760,,
8.690682678,37.93,42.17103429,789.45,,
8.654728003,37.01,74.39760959,826.54,,
10.36463443,57.78,39.21861937,828.62,,
10.65985523,74.58,37.98588785,573.07,,
9.32477642,9.56,41.55252616,612.31,,
9.923784954,39.68,56.41116387,630.5,,
15.4762225,18.48,51.11942665,941.86,,
9.394683601,27.38,44.52624378,716.97,,
10.13837815,37.46,56.35163026,899.13,,
7.485486977,47.62,23.52553368,104.78,,
7.790611216,43.24,79.86371358,880.83,,
15.08378255,19.78,53.07801629,519.769,,
9.227972787,38.45,60.71612321,837.5,,
10.16794637,37.12,50.93236623,474.75,,
9.466052143,40.67,64.60677731,970.07,,
10.07968369,39.29,51.17638342,472.75,,
7.106083764,32.31,51.86604654,489.351,,
7.684553953,29.75,19.87748765,143.795,,
12.46608581,29.95,64.33828707,849.05,,
8.95951808,79.74,44.30587691,444.33,,
8.730240868,28.94,70.27062758,754.74,,
13.08182686,40.91,595.3110726,1498.27,,
9.139861709,54.3,27.59364772,161.32,,
