Surface,Volume,Soma_Surface,N_stems,N_bifs,N_branch,Width,Depth,Diameter,PathDistance,Branch_Order,Contraction,Fragmentation,Partition_asymmetry,Pk_classic,Bif_ampl_local,Fractal_Dim,Bif_ampl_remote,Length,Height,EucDistance,Class
5394.52,1292.52,438.68,4,22,48,142.46,30.88,0.824113,339.656,9,0.875625,1527,0.549242,1.71519,93.1674,1.03597,53.5906,2079.8,336.771,280.827,Neuron
8493.65,2877.08,1576.64,6,32,70,223.87,25.87,0.92,229.64,8,0.9,609,0.6,1.27,70.08,1.02,63.03,2858.97,278.04,204.61,Neuron
3328.02,624.93,520,5,26,57,177.96,56.1,0.59,238.94,8,0.91,314,0.58,1.51,76.72,1.02,66.43,1876.54,240.93,219.58,Neuron
5640.42,695.53,719.04,5,84,173,232.19,96.47,0.3,550.32,15,0.89,1856,0.58,1.56,76.32,1.03,57.8,6100.26,436.23,447.26,Neuron
4544.64,776.05,664.38,5,25,55,200.43,45.62,0.57,229.67,8,0.86,1009,0.46,1.67,75.31,1.03,61.21,2497.21,316.08,185.89,Neuron
1914.61,100.517,537.14,3,23,49,225.21,89.22,0.21,218.922,7,0.898888,410,0.538716,2,62.7425,1.0398,55.8938,2902.1,244.921,171.219,Neuron
1337.32,70.2091,616.514,4,17,38,171.998,78.59,0.21,181.145,4,0.896139,319,0.452941,2,51.7557,1.04092,48.4277,2027.05,231.76,175.155,Neuron
1476.2,77.5003,473.601,4,21,46,185.144,99.68,0.21,157.806,4,0.920696,324,0.395692,2,55.1958,1.02768,47.4531,2237.56,214.32,137.509,Neuron
1691.46,88.8016,553.91,4,22,48,159.401,75.72,0.21,177.932,5,0.864352,857,0.283333,2,66.7284,1.07022,56.7887,2563.85,222.68,161.023,Neuron
2162.63,113.538,808.283,4,29,62,183.581,85.57,0.21,214.769,7,0.889798,520,0.472906,2,56.8389,1.04335,53.0651,3278.03,249.051,164.669,Neuron
1799.8,94.4896,786.846,5,24,53,190.246,84.79,0.21,209.417,5,0.897439,414,0.348214,2,53.322,1.04376,51.0052,2728.07,230.743,180.02,Neuron
2017.92,105.941,459.985,5,21,47,208.6,89.04,0.21,194.273,4,0.843653,1004,0.295238,2,60.1148,1.06017,54.1655,3058.69,247.29,149.051,Neuron
1376.21,72.2511,696.132,3,17,37,210.05,77.53,0.21,206.926,4,0.897281,365,0.401961,2,60.5824,1.03315,43.3618,2086.01,252.188,186.695,Neuron
1777.24,93.3052,626.955,5,28,61,169.303,78.14,0.21,173.919,5,0.914293,408,0.260119,2,57.6399,1.03854,48.452,2693.87,207.582,156.914,Neuron
2245.99,117.915,738.167,6,29,64,199.839,78.44,0.21,184.582,4,0.865776,1138,0.328736,2,58.3811,1.05152,54.2975,3404.39,222.183,159.935,Neuron
1577.17,82.8014,686.078,3,27,57,164.583,65.4,0.21,156.044,5,0.89328,390,0.288536,2,70.5661,1.03941,55.7344,2390.61,179.234,142.054,Neuron
1709.31,89.7389,458.621,4,25,54,171.501,86.48,0.21,170.241,6,0.859586,834,0.453333,2,57.5599,1.05772,51.0331,2590.91,215.941,135.478,Neuron
2182.65,114.589,765.576,4,28,60,212.38,93.3,0.21,199.229,5,0.901648,516,0.321429,2,59.9257,1.03868,54.5822,3308.38,245.2,168.293,Neuron
2270.44,119.198,610.764,6,35,76,207.21,83.3,0.21,183.781,6,0.874322,985,0.522494,2,61.3942,1.05424,49.5754,3441.44,228.06,156.402,Neuron
2814.47,147.76,720.39,6,36,78,210.861,82.52,0.21,237.906,5,0.907708,657,0.325397,2,55.6915,1.03353,45.464,4266.06,282.141,219.278,Neuron
2163.57,113.588,536.483,4,32,68,194.484,94.23,0.21,171.13,5,0.856742,1027,0.339746,2,62.6525,1.05649,48.4216,3279.46,206.75,147.217,Neuron
2189.45,114.946,701.418,6,25,56,234.726,67.99,0.21,212.069,4,0.893783,493,0.413333,2,60.2699,1.03874,47.5112,3318.68,217.478,186.211,Neuron
1714.24,89.9975,777.271,5,23,51,184.649,82.23,0.21,171.469,5,0.857932,732,0.507246,2,63.5618,1.06266,56.9748,2598.38,227.881,151.012,Neuron
1876.59,98.5209,876.356,5,23,51,223.622,82.4,0.21,173.926,5,0.901607,399,0.384058,2,53.0055,1.03507,45.8733,2844.46,256.36,149.321,Neuron
2388.52,125.397,563.099,4,30,64,254.489,74.97,0.21,205.357,6,0.909028,493,0.444921,2,55.8709,1.03931,55.6031,3620.42,306.13,190.376,Neuron
1008.69,52.956,391.984,4,12,28,169.57,62.09,0.21,162.972,4,0.748478,902,0.494444,2,80.0621,1.09791,67.6852,1528.93,161.97,134.113,Neuron
2013.72,105.72,794.953,6,26,58,193.272,81.92,0.21,204.595,5,0.93183,386,0.347436,2,49.3019,1.02585,43.6114,3052.31,255.73,179.043,Neuron
682.032,35.8067,605.283,4,7,18,137.741,47.52,0.21,157.616,3,0.806109,650,0.428571,2,73.655,1.06223,60.4437,1033.8,167,106,Neuron
1718.62,90.2275,603.305,4,18,40,174.18,79.36,0.21,193.231,4,0.849926,1090,0.37037,2,68.9824,1.06124,51.4236,2605.02,272.27,170.929,Neuron
1445.45,75.8863,580.218,4,17,38,225.609,80.56,0.21,171.354,6,0.879244,669,0.343137,2,52.85,1.047,38.4314,2190.96,224.957,148.647,Neuron
1239.72,65.0855,472.108,4,15,34,119.689,103.72,0.21,186.907,3,0.794661,630,0.255556,2,75.4789,1.06814,51.5281,1879.12,211.93,141.544,Neuron
2005.45,105.286,750.568,6,15,36,222.698,106.75,0.21,298.242,3,0.83757,836,0.288889,2,63.9677,1.05634,53.6899,3039.79,315.471,237.223,Neuron
1140.93,59.8988,549.677,4,15,34,102.37,73.16,0.21,162.052,4,0.853286,966,0.365079,2,64.7886,1.05693,42.8542,1729.38,191.98,139.346,Neuron
1639.16,86.0558,539.493,3,23,49,203.941,66.93,0.21,216.752,6,0.816321,2137,0.327536,2,68.5678,1.06652,57.7488,2484.57,228.368,173.626,Neuron
1391.3,73.0432,425.732,4,17,38,179.093,61.49,0.21,172.651,4,0.814294,1209,0.280392,2,74.1419,1.06294,53.8142,2108.88,212.821,142.567,Neuron
911.23,47.8396,564.578,5,11,27,128.94,75.58,0.21,171.37,4,0.843911,482,0.545455,2,61.4938,1.05712,49.0111,1381.21,155.87,146.338,Neuron
1875.36,98.4562,353.289,4,24,52,143.94,125.9,0.21,209.835,5,0.796461,1177,0.496429,2,68.5176,1.07615,63.6615,2842.59,203.58,142.305,Neuron
1252.73,65.7681,702.04,4,18,40,172.359,76.94,0.21,187.605,4,0.831666,576,0.407407,2,67.1904,1.06405,52.2573,1898.83,216.15,163.879,Neuron
1159.96,60.8979,687.569,3,13,29,154.41,70.12,0.21,197.054,4,0.85432,554,0.361538,2,56.8825,1.06143,45.0593,1758.22,269.259,168.983,Neuron
1635.41,85.8589,528.029,4,17,38,168.209,110.41,0.21,202.039,5,0.789149,857,0.437908,2,68.6724,1.08028,47.8538,2478.89,255.09,150.657,Neuron
1679.54,88.1757,687.219,4,16,36,207.662,72.84,0.21,223.464,5,0.762459,873,0.520833,2,71.7708,1.07937,58.8741,2545.78,240.083,173.144,Neuron
1172.5,61.5565,548.75,5,20,45,135.005,25.13,0.21,149.79,4,0.896385,770,0.475,2,73.3747,1.04569,49.9198,1777.24,201.792,132.81,Neuron
970.719,50.9627,583.903,3,15,33,157.118,111.19,0.21,198.978,5,0.852403,725,0.462222,2,70.0494,1.05243,70.2588,1471.38,207.668,140.833,Neuron
1601.99,84.1045,493.953,5,18,41,164.86,79.83,0.21,171.854,5,0.835926,1584,0.537037,2,53.7901,1.06824,45.8237,2428.23,196.339,151.959,Neuron
1542.37,80.9746,449.814,4,18,40,151.76,82.53,0.21,183.723,4,0.779597,1322,0.276455,2,70.6393,1.07927,48.6342,2337.87,225.268,142.79,Neuron
735.25,38.6006,390.926,3,8,19,146.721,63.77,0.21,181.622,3,0.806811,374,0.375,2,73.2472,1.07148,72.0592,1114.46,185,139.735,Neuron
941.682,49.4383,368.753,4,11,26,91.8082,131.77,0.21,209.235,5,0.799472,540,0.545455,2,68.8719,1.0754,65.4336,1427.37,180.709,153.905,Neuron
1671.58,87.7577,495.566,5,23,51,182.956,66.2,0.21,152.202,5,0.910001,462,0.565217,2,57.6363,1.03633,57.0334,2533.71,202.488,144.662,Neuron
1702.4,89.3762,731.886,5,13,31,185.011,98.01,0.21,315.219,5,0.783675,655,0.301099,2,70.8886,1.06464,60.9857,2580.44,274.475,205.121,Neuron
1989.49,104.448,537.36,6,24,54,213.47,73.42,0.21,221.704,5,0.820735,1671,0.2875,2,79.2719,1.06519,69.6417,3015.59,238.73,169.75,Neuron
1354.55,71.1139,496.866,4,18,40,130.549,74.05,0.21,161.316,5,0.825845,892,0.381481,2,57.8685,1.07374,56.9875,2053.18,180.908,147.617,Neuron
1276.89,67.0366,510.721,4,16,36,129.228,86.34,0.21,202.338,4,0.815717,836,0.5,2,94.1135,1.08059,79.2524,1935.46,199.129,130.688,Neuron
1059.16,52.9582,488.661,1,11,23,111.41,128.94,0.2,280.174,6,0.756678,854,0.384848,2,101.637,1.07548,44.1227,1685.71,146.03,185.352,Neuron
465.147,23.2574,436.353,1,4,9,95.2912,85.11,0.2,246.616,4,0.765945,378,0.75,2,66.6034,1.06668,62.2898,740.305,152.798,176.61,Neuron
642.278,32.1139,452.706,1,5,11,126.191,133.75,0.2,264.734,3,0.829131,537,0.4,2,93.6847,1.06019,39.428,1022.22,159.718,204.774,Neuron
335.309,16.7654,383.692,1,4,9,43.5278,19.08,0.2,278.661,3,0.787779,312,0.333333,2,102.586,1.0663,57.4718,533.66,207.05,226.468,Neuron
1128.87,56.4434,449.018,1,8,17,126.009,103.72,0.2,279.446,6,0.859981,1069,0.526786,2,53.6943,1.04164,38.0528,1796.65,184.94,215.173,Neuron
358.205,17.9103,418.893,2,2,6,61.63,62.87,0.2,207.013,2,0.846975,339,0.5,2,60.0591,1.05209,30.1098,570.101,149.23,174.5,Neuron
2020.07,106.054,520.165,4,25,54,222.622,87.08,0.21,176.914,4,0.85388,1056,0.343238,2,59.9755,1.05879,57.1931,3061.94,198.362,148.721,Neuron
1580.04,82.9521,635.381,4,16,36,183.37,75.08,0.21,201.411,4,0.867526,708,0.408333,2,57.3048,1.05555,52.5425,2394.96,262.681,160.787,Neuron
1368.23,71.8322,463.942,4,16,36,166.909,98.77,0.21,228.771,5,0.839677,588,0.407292,2,85.0119,1.05992,59.1885,2073.91,199.879,155.378,Neuron
1763.56,92.5868,531.343,5,27,59,178.04,54.67,0.21,147.981,5,0.865425,1370,0.451146,2,59.0684,1.05543,47.3148,2673.13,169.281,129.347,Neuron
1284.76,67.4499,553.932,3,18,39,133.15,62.23,0.21,162.483,5,0.816264,1367,0.427778,2,60.1892,1.07558,48.8009,1947.39,189.72,141.92,Neuron
2232.2,117.19,568.184,5,25,55,159.79,80.1,0.21,198.902,5,0.740021,2366,0.507048,2,73.9442,1.09547,64.2645,3383.48,228.92,164.468,Neuron
1349.85,70.867,515.083,4,17,38,185.62,64.06,0.21,168.811,5,0.777293,1271,0.54902,2,71.6258,1.08042,58.6512,2046.05,205.72,146.983,Neuron
1360.06,71.4031,540.426,5,16,37,166.267,82.26,0.21,180.827,4,0.834725,929,0.401786,2,78.5622,1.06653,53.3129,2061.52,216.339,155.837,Neuron
1357.26,71.2564,451.32,4,15,34,143.905,114.68,0.21,208.357,4,0.773301,785,0.435556,2,77.2191,1.08497,54.505,2057.29,228.22,144.72,Neuron
1719.47,90.2722,465.321,4,26,56,204.29,48.76,0.21,161.905,5,0.906535,425,0.309066,2,61.9239,1.03226,51.5069,2606.31,220.4,137.899,Neuron
2403.77,126.198,458.896,4,27,58,197.66,81.17,0.21,247.287,6,0.805451,1427,0.402581,2,74.0126,1.06947,67.1096,3643.54,275.98,190.975,Neuron
1012.25,53.1431,364.652,3,21,45,152.107,35.87,0.21,147.627,5,0.939015,329,0.442063,2,56.9454,1.0254,52.6799,1534.33,170.921,139.046,Neuron
983.171,51.6165,444.205,4,10,24,159.72,89.54,0.21,231.341,3,0.766619,713,0.25,2,70.2647,1.08432,59.8519,1490.25,213.91,157.169,Neuron
1993.94,104.682,405.851,4,30,64,226.782,70.11,0.21,181.519,5,0.873271,1859,0.402698,2,59.021,1.05053,41.0455,3022.34,220.98,150.123,Neuron
1152.8,60.5222,619.68,4,17,38,203.579,51.83,0.21,182.803,4,0.829584,1323,0.313725,2,72.6031,1.07265,54.4192,1747.38,212.42,138.201,Neuron
1212.63,63.6633,476.639,3,14,31,130.21,97.23,0.21,207.836,5,0.763739,848,0.566327,2,74.3044,1.09469,70.635,1838.06,224.06,163.661,Neuron
648.717,32.4359,393.287,1,5,11,67.6092,105.44,0.2,272.711,5,0.82036,545,0.8,2,52.4379,1.06431,34.3964,1032.47,192.279,224.021,Neuron
987.24,49.362,451.465,1,8,17,100.388,48.3,0.2,281.613,4,0.846114,771,0.241071,2,65.9911,1.04053,34.2119,1571.24,208.734,250.376,Neuron
751.546,37.5773,363.386,1,6,13,148.648,60.43,0.2,254.453,4,0.846219,648,0.533333,2,72.1389,1.04576,48.9561,1196.12,178.939,211.348,Neuron
1035.46,51.7728,551.616,1,9,19,139.112,68.93,0.2,332.189,5,0.840184,804,0.37963,2,59.1733,1.05799,39.0624,1647.98,230.022,266.573,Neuron
666.668,33.3334,535.863,1,5,11,122.692,117.41,0.2,308.281,5,0.882626,530,0.8,2,54.487,1.03168,39.272,1061.04,205.5,246.605,Neuron
1123.95,56.1974,354.053,1,9,19,139.096,141.93,0.2,307.245,4,0.846457,958,0.0833333,2,64.6198,1.04217,35.6159,1788.82,208.319,239.685,Neuron
1783.11,93.6134,602.581,4,26,56,210.542,41.61,0.21,183.093,6,0.891214,842,0.271146,2,61.5354,1.03772,48.2433,2702.77,235.08,164.549,Neuron
1397.16,73.3508,675.383,4,21,46,140.182,85.86,0.21,154.159,5,0.843286,808,0.46712,2,77.1713,1.06924,62.9443,2117.76,174.83,127.82,Neuron
1769.69,92.909,623.096,5,22,49,214.519,79.21,0.21,175.169,4,0.873563,805,0.280303,2,62.9996,1.0498,53.8344,2682.44,228.476,150.031,Neuron
1274.51,66.9117,609.674,4,19,42,224.154,53.77,0.21,185.77,4,0.930259,290,0.596491,2,55.5053,1.0289,49.02,1931.85,225.401,164.614,Neuron
1288.81,67.6623,480.181,4,14,32,180.46,84.96,0.21,189.592,4,0.744689,755,0.47619,2,80.4811,1.08913,60.9155,1953.52,198.4,147.521,Neuron
1968.11,103.326,599.331,5,24,53,168.6,102.84,0.21,214.644,4,0.796568,824,0.249008,2,77.4888,1.07013,56.698,2983.18,207.66,160.269,Neuron
1368.16,71.8283,556.764,5,17,39,201.53,46.34,0.21,145.631,3,0.894677,879,0.137255,2,62.9042,1.03737,47.7196,2073.8,204.67,129.75,Neuron
1048.93,55.0686,467.404,4,12,28,161.86,80.42,0.21,244.31,4,0.764058,560,0.402778,2,80.5858,1.08827,63.0025,1589.92,221.251,184.86,Neuron
1237.01,64.9432,696.07,5,17,39,100.566,71.3,0.21,170.144,4,0.818365,1231,0.403922,2,66.8868,1.07472,57.0861,1875.02,201.75,128.979,Neuron
1341.39,70.4232,460.359,4,17,38,164.792,81.81,0.21,178.362,4,0.851579,741,0.45098,2,58.8643,1.04761,56.1054,2033.23,212.739,143.231,Neuron
1441.39,75.6727,579.372,4,18,40,147.27,89.98,0.21,184.68,4,0.810052,1492,0.455556,2,73.6392,1.08303,48.6465,2184.8,174.74,132.966,Neuron
1939.39,101.818,449.223,3,25,53,154.189,67.74,0.21,210.283,5,0.760226,2077,0.245333,2,74.1686,1.08581,58.7069,2939.65,257.002,172.037,Neuron
1556.18,81.6997,797.456,4,21,46,184.845,78.94,0.21,180.293,5,0.75673,1508,0.570295,2,70.6623,1.10028,57.5475,2358.8,188.863,142.989,Neuron
942.365,49.4741,404.84,5,11,27,140.96,78.71,0.21,165.445,4,0.797992,555,0.5,2,74.5048,1.09424,68.1322,1428.4,162.44,127.683,Neuron
1326.82,69.6582,553.387,5,16,37,176.151,84.52,0.21,209.786,4,0.854141,718,0.464583,2,73.3366,1.05605,45.0377,2011.15,270.88,185.387,Neuron
1679.33,88.1649,523.539,6,16,38,181.86,110.84,0.21,230.378,4,0.76612,1000,0.366667,2,65.8124,1.08518,60.1786,2545.47,184.09,152.692,Neuron
1708.98,89.7213,617.506,5,24,53,191.174,61.32,0.21,175.866,5,0.893279,448,0.441468,2,62.1005,1.03604,49.2377,2590.4,195.576,157.579,Neuron
5642.94,1467.16,606.751,3,19,41,157.889,82.73,1.04,170.32,5,0.872296,556,0.29386,2,60.5429,1.05726,41.814,1727.12,156.099,132.89,Neuron
725.372,38.082,536.643,5,7,19,151.89,43.63,0.21,167.967,3,0.852846,436,0.428571,2,55.4675,1.05048,43.7541,1099.49,222.62,138.361,Neuron
1180.46,61.974,518.427,4,12,28,162.389,77.24,0.21,179.188,4,0.759285,908,0.388889,2,70.886,1.10148,54.8974,1789.29,185.71,121.122,Neuron
2113.79,110.974,832.461,5,31,67,200.718,83.14,0.21,204.84,4,0.883004,857,0.404301,2,57.3914,1.04174,52.2251,3204,237.731,181.992,Neuron
1849.9,97.1198,796.787,4,22,48,201.067,76.32,0.21,235.523,7,0.862554,807,0.454545,2,60.1914,1.05377,45.4757,2804.01,246.524,179.804,Neuron
2312.36,121.399,1021.19,4,33,70,195.52,74.37,0.21,168.499,5,0.894855,583,0.410606,2,58.263,1.04356,46.6141,3504.98,228.02,144.606,Neuron
1845.45,96.8861,483.753,5,15,35,155.431,81.48,0.21,267.523,4,0.753473,989,0.433333,2,73.979,1.09032,65.4572,2797.26,321.41,224.863,Neuron
1780.44,93.4732,577.058,4,27,58,167.592,65.57,0.21,162.303,6,0.899297,439,0.484568,2,59.1257,1.03677,48.7977,2698.72,215.48,148.265,Neuron
1451.08,76.1815,631.19,4,23,50,155.971,56.77,0.21,154.89,5,0.869394,970,0.4,2,65.1917,1.05884,52.7675,2199.49,178.905,126.717,Neuron
2038.37,107.014,470.989,5,23,51,187.249,70.9,0.21,257.076,5,0.809439,1433,0.397101,2,76.1765,1.07041,55.5681,3089.68,296.543,224.172,Neuron
1343.4,70.5283,452.738,5,21,47,148.088,64.54,0.21,156.132,4,0.83138,1281,0.379819,2,76.4458,1.06995,55.5502,2036.27,171.009,111.935,Neuron
1457.08,76.4966,525.6,6,21,48,150.556,82.36,0.21,179.39,4,0.843578,1131,0.342857,2,66.4555,1.05831,50.2154,2208.58,205.237,157.8,Neuron
1895.18,99.4971,575.391,5,28,61,197.941,54.51,0.21,206.473,5,0.813943,1837,0.478912,2,87.4967,1.06745,56.8619,2872.65,195.441,162.176,Neuron
1829.38,96.0423,548.759,6,27,60,191.982,57.27,0.21,198.511,4,0.847153,2026,0.367901,2,58.9146,1.06474,47.2963,2772.9,212.013,157.778,Neuron
1171.26,61.491,605.117,5,14,33,116.223,96.33,0.21,177.57,3,0.864733,779,0.404762,2,58.5176,1.06033,39.4303,1775.35,230,142.677,Neuron
2067.29,108.533,951.416,4,26,56,194.133,80.89,0.21,186.701,5,0.890761,433,0.330769,2,52.3007,1.03561,47.9184,3133.51,252.571,171.096,Neuron
1976.46,103.764,553.119,4,28,60,235.107,65.58,0.21,173.531,6,0.878898,594,0.46233,2,65.0517,1.05431,54.8901,2995.85,238.554,155.015,Neuron
7773.69,2021.16,538.749,4,26,56,185.05,82.69,1.04,162.073,5,0.889403,731,0.355128,2,65.3581,1.04708,51.8805,2379.27,190.636,126.932,Neuron
1161.1,60.9577,431.702,5,8,21,201.839,103.15,0.21,254.4,3,0.772613,791,0.1875,2,86.9788,1.08595,61.175,1759.95,213.859,175.874,Neuron
950.286,49.89,414.93,6,10,26,116.371,55.17,0.21,136.74,3,0.795469,611,0.5,2,76.2354,1.07366,70.1349,1440.41,167.859,109.863,Neuron
952.476,50.005,457.269,4,17,38,143.781,48.77,0.21,163.564,5,0.78449,902,0.635294,2,68.7196,1.09554,62.6453,1443.73,162.919,118.617,Neuron
2154.77,113.125,525.737,4,33,70,193.488,85.73,0.21,198.374,7,0.899882,527,0.410871,2,57.3104,1.03955,48.1699,3266.12,231.18,178.559,Neuron
1217.14,63.8997,526.21,3,17,37,156.672,78.3,0.21,193.151,5,0.788357,701,0.52521,2,70.7876,1.08605,70.6501,1844.89,173.917,119.508,Neuron
1461.66,76.7373,614.238,3,22,47,188.23,65.89,0.21,175.996,6,0.887332,950,0.483766,2,56.957,1.05892,48.9839,2215.53,210.189,147.575,Neuron
1203.49,63.1833,464.602,4,13,30,149.08,55.4,0.21,165.728,4,0.806272,1369,0.384615,2,59.6878,1.09181,53.8582,1824.21,194.45,137.907,Neuron
1515.84,79.5818,550.68,4,23,50,174.71,58.63,0.21,204.889,7,0.880195,1668,0.55942,2,54.6728,1.04742,43.774,2297.66,226.13,185.922,Neuron
2178.36,114.364,591.717,6,32,70,145.35,84.67,0.21,195.104,5,0.82203,1392,0.278125,2,61.7007,1.07009,53.2808,3301.87,225.139,156.09,Neuron
1887.01,99.0678,713.895,3,19,41,293.477,107.39,0.21,351.431,5,0.761341,1139,0.561905,2,77.5242,1.08046,67.676,2860.25,336.32,240.702,Neuron
1234.09,64.7898,524.282,3,15,33,218.877,88.3,0.21,168.622,4,0.910927,303,0.316667,2,56.185,1.03916,48.3207,1870.59,206.019,161.808,Neuron
1419.43,74.5201,711.252,4,21,46,167.728,76.62,0.21,157.646,5,0.898904,387,0.457143,2,55.506,1.04436,49.9446,2151.52,197.62,128.908,Neuron
893.481,46.9077,409.63,4,13,30,149.803,34.08,0.21,143.391,4,0.857814,770,0.512821,2,60.3499,1.05918,56.3436,1354.3,169.44,114.734,Neuron
809.837,42.5164,414.686,4,8,20,129.24,94.08,0.21,207.919,3,0.785689,588,0.375,2,93.8147,1.07983,70.7167,1227.52,163.99,131.241,Neuron
1158.22,60.8064,539.091,4,11,26,178.04,60.29,0.21,187.083,3,0.784417,1239,0.30303,2,71.3993,1.07138,53.9552,1755.58,215.53,140.657,Neuron
1006.81,52.8573,506.601,5,13,31,136.58,92.1,0.21,186.424,5,0.834634,456,0.538462,2,67.1417,1.0689,68.8802,1526.08,185.65,138.951,Neuron
1400.38,73.5201,562.512,4,19,42,139.21,78.59,0.21,153.822,4,0.864204,346,0.37594,2,67.6807,1.0483,44.0439,2122.65,196.188,129.596,Neuron
1308.22,68.6818,552.293,5,20,45,156.99,49.2,0.21,144.436,3,0.878726,972,0.3,2,53.6463,1.05789,49.9283,1982.96,175.69,128.889,Neuron
1565.41,82.1842,506.994,5,17,39,121.603,57.38,0.21,175.319,4,0.791467,1792,0.466667,2,91.3712,1.08167,60.5701,2372.79,234.281,141.219,Neuron
1240.68,65.1359,600.451,3,16,35,173.379,42.24,0.21,209.984,5,0.768829,1222,0.470833,2,90.9929,1.08251,53.5327,1880.58,218.962,163.344,Neuron
1550.06,81.3782,454.609,5,19,43,176.102,85.26,0.21,160.264,4,0.916213,726,0.473684,2,51.7985,1.03423,52.2914,2349.52,207.452,151.019,Neuron
1362.15,71.5128,465.304,5,13,31,149.15,74.68,0.21,200.972,4,0.788211,1332,0.333333,2,74.8821,1.08265,66.1155,2064.69,190.46,152.017,Neuron
1988.68,104.406,700.898,4,24,52,242.37,58.21,0.21,231.166,5,0.866493,1927,0.394246,2,64.7809,1.04997,57.6766,3014.37,274.7,195.738,Neuron
943.686,49.5435,497.129,6,10,26,145.492,86.65,0.21,223.128,4,0.716074,687,0.233333,2,80.6405,1.08685,70.2396,1430.4,137.809,106.748,Neuron
795.69,39.7845,495.976,1,8,17,92.7806,104.82,0.2,284.503,4,0.803082,617,0.434524,2,69.257,1.06358,40.3081,1266.38,200.001,225.686,Neuron
913.582,45.6791,347.487,1,7,15,131.459,70.44,0.2,281.43,5,0.857856,833,0.571429,2,81.8,1.04958,53.2369,1454.01,171.549,225.345,Neuron
246.827,12.3414,300.364,1,2,5,80.0297,35.59,0.2,217.899,2,0.864262,232,0.5,2,83.8076,1.03761,43.6473,392.838,157.25,174.636,Neuron
950.592,47.5296,426.94,2,7,16,82.1015,60.75,0.2,280.404,4,0.808957,1055,0.47619,2,47.2153,1.05762,18.2691,1512.91,189.91,210.451,Neuron
648.454,32.4227,230.711,1,6,13,99.7698,63.49,0.2,282.511,5,0.8164,627,0.583333,2,58.2729,1.07825,38.5474,1032.05,191.95,218.657,Neuron
882.907,44.1454,402.609,2,8,18,109.129,125.16,0.2,324.675,4,0.802206,894,0.541667,2,68.6501,1.06216,42.6377,1405.19,189.81,240.835,Neuron
1226,64.3649,553.52,5,13,31,152.28,65.75,0.21,177.019,3,0.790895,1209,0.333333,2,68.2295,1.07278,53.0954,1858.32,205.101,130.401,Neuron
1157.68,60.7784,416.107,5,14,33,104.37,78.04,0.21,170.75,3,0.823889,648,0.214286,2,68.6925,1.07171,52.2645,1754.77,187.72,141.902,Neuron
2194.14,115.192,560.858,4,35,74,197.488,73.63,0.21,176.895,5,0.90369,494,0.371905,2,64.5703,1.03714,53.5919,3325.79,221.71,152.672,Neuron
1294.6,67.9668,579.893,5,19,43,126.061,65.26,0.21,165.61,4,0.846846,1144,0.536842,2,68.9598,1.06658,54.7658,1962.31,187.77,129.36,Neuron
1646.83,86.4586,912.736,5,19,43,151.452,70.87,0.21,167.453,4,0.816446,1599,0.399123,2,66.1118,1.0779,65.6434,2496.2,197.29,122.333,Neuron
5601.37,1456.36,645.793,4,22,48,192.831,63,1.04,156.718,5,0.9218,529,0.512121,2,60.4727,1.03853,46.9421,1714.4,170.246,132.646,Neuron
736.816,38.6828,576.461,4,8,20,131.488,66.9,0.21,160.866,3,0.755895,736,0.166667,2,80.4426,1.10157,62.8242,1116.84,183.741,118.227,Neuron
1231.35,64.6461,506.136,5,18,41,201.59,32.15,0.21,159.605,4,0.917229,530,0.351852,2,60.0054,1.0352,49.7292,1866.44,230.3,146.414,Neuron
1294.02,67.936,577.915,6,16,38,150.19,66.63,0.21,167.617,3,0.810091,1024,0.25,2,75.1748,1.07665,68.5326,1961.43,165.08,125.57,Neuron
1456.77,76.4802,602.807,4,19,42,227.548,56.21,0.21,202.215,4,0.804045,1189,0.226817,2,71.9597,1.07309,50.2717,2208.11,223.168,160.783,Neuron
1296.78,68.0809,573.833,4,19,42,188.88,58.45,0.21,208.33,5,0.863071,1482,0.373434,2,69.4094,1.05221,54.1416,1965.61,231.887,165.044,Neuron
745.375,39.1322,400.956,5,10,25,116.35,81.92,0.21,140.865,2,0.790961,399,0.3,2,80.074,1.07805,64.509,1129.81,144.77,109.24,Neuron
1187.34,62.3355,497.274,5,18,41,158.14,63.59,0.21,144.847,3,0.833839,490,0.407407,2,69.2313,1.07371,48.905,1799.73,182.02,123.141,Neuron
917.605,48.1743,623.961,4,15,34,131.04,63.17,0.21,166.199,4,0.849147,658,0.511111,2,67.0347,1.06221,46.6956,1390.87,167.491,123.328,Neuron
1011.84,53.1218,526.077,3,18,39,173.688,74.84,0.21,143.625,5,0.874163,833,0.577778,2,60.5085,1.05174,46.5649,1533.71,180.841,128.362,Neuron
978.57,51.3749,476.283,6,15,36,133.29,63,0.21,159.968,4,0.817305,705,0.555556,2,67.9983,1.06259,70.4622,1483.28,156.49,108.115,Neuron
1303.92,68.4556,442.152,5,15,35,139.919,69.35,0.21,189.806,4,0.84505,1165,0.373333,2,64.0838,1.06201,58.445,1976.43,237.799,153.004,Neuron
1426.72,74.9029,481.372,6,24,54,165.908,48.16,0.21,138.782,4,0.882991,1122,0.402778,2,70.2844,1.05492,55.3998,2162.57,189.038,132.282,Neuron
1709.29,89.7378,562.257,7,21,49,239.178,60.56,0.21,179.682,5,0.869006,1035,0.412698,2,63.7884,1.04287,49.5874,2590.88,229.052,161.942,Neuron
