PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Class
-1.16420969,-0.015776315,-0.119503619,0.961994978,0.572211292,0.309263256,0.047155049,-0.03266701,-0.280841841,-0.415991032,0.583484664,Glia
0.594505361,0.541998925,0.066367647,-1.320432383,0.125723965,0.125803924,0.203861651,-0.108894006,0.357860542,0.020692654,-0.100332615,Neuron
0.597232983,0.17486296,-2.919937056,-2.206451312,1.532672869,-1.193522354,0.130074143,-0.120591996,0.09279753,0.970404418,-0.245046093,Neuron
-0.333867734,-3.225452889,-0.268706338,0.553932008,0.463456116,0.747256569,0.254487063,1.155671575,0.079160241,1.005405926,-0.334002474,Glia
2.141972562,1.162906526,-0.583785125,-1.251805606,0.21087548,1.194531573,0.272221025,-0.047511914,-0.503001751,0.754264473,-0.253789423,Neuron
-1.338131563,-2.408701981,-5.587589268,-2.664669606,-2.600482722,-1.015021156,0.140447403,1.293843227,-0.00202134,-0.810467135,0.711823906,Glia
-1.380612992,2.015193982,1.724133683,1.454665753,-0.577623844,-1.61194475,-0.313913799,0.018747726,-1.136807828,0.142023168,-0.1859519,Neuron
-1.685479975,-0.980465073,-0.291585159,0.951406605,-1.273409307,1.415270462,-0.340883061,-0.841494697,0.863320818,-0.517842038,-0.16400361,Glia
-1.188467284,0.383929628,-0.050017059,0.292047884,0.990139123,-0.701547941,0.026678665,-0.148026555,-0.012209871,0.007527321,0.12416255,Glia
0.414153175,1.123388784,0.648042675,2.622346581,-2.006555835,-0.550508336,0.04900647,1.361319026,-2.07122071,-0.700471165,0.697330589,Neuron
3.685261649,0.70569999,-0.666619171,0.090545625,-0.129822118,1.575272952,-0.189378363,0.634880484,-0.882488415,0.037620572,0.29005824,Neuron
0.732264047,1.417862928,0.769053889,-0.137302505,0.400098609,-0.428264058,-0.298805014,-0.760124841,-0.19405328,-0.093356042,-0.037503255,Neuron
-2.077422683,-0.900003078,-2.137108905,0.802388814,0.043924159,0.187893034,0.916334833,-0.306319393,0.860358792,-0.031985025,-1.833992217,Glia
1.903434134,-0.896445237,-2.99200034,-1.760384559,-0.270823414,0.482018478,0.086071367,-0.438412981,-0.896199313,-0.451739509,0.095629139,Neuron
-0.524230536,-2.145701719,0.257798548,-0.499780438,-0.926629877,0.505261162,0.278093739,1.680886378,0.05198924,0.354230542,-1.323734702,Glia
0.243754199,1.84128497,1.534993354,-1.079496497,-1.277784525,-0.220105093,-0.451470428,0.380103837,-0.251420383,-0.116604728,0.134533787,Neuron
-1.593088552,-0.216537696,-0.528013993,-0.132038744,0.823092591,-0.081482201,0.135513217,-0.639750273,0.955628905,0.062108719,-0.033972831,Glia
-0.570121233,-1.317551018,0.176254568,-0.765683451,-0.908093637,-0.192741566,-0.227914449,0.173970212,0.28007588,0.078260944,-0.201244844,Glia
-1.647865675,0.572585792,-0.017681875,0.717023331,0.438900019,-0.059087554,-0.017800372,-0.171666759,-0.039367333,-0.305096581,0.468398293,Glia
-0.841858151,1.36705327,0.612443764,0.098539914,1.00971152,-0.812747353,-0.453962208,-0.79272037,0.286087309,0.255237162,-0.309538269,Neuron
-1.489676671,0.021387483,1.003203927,1.132020288,-0.856977619,0.812916678,-0.446311667,-0.265351871,0.140452442,-0.524251144,-0.037222517,Glia
-1.149242534,-0.663656236,-0.381520268,1.340662339,-0.960198532,0.306414592,-0.051807714,-0.724334113,0.043003172,0.202622286,-0.18020658,Glia
-2.141811021,-0.20181201,-0.279188601,1.231554574,-0.260199661,0.976556948,-0.98119286,-1.514815151,1.425504025,-0.325258265,-1.197485185,Glia
-1.302298917,-0.018471976,-0.05930377,0.86510875,0.159827071,0.226298051,-0.015377096,-0.08459576,-0.294668973,-0.501611065,0.655501348,Glia
5.534351209,-1.365813764,0.197067628,-2.656336198,2.593258924,-0.440657723,0.463652757,-0.913886866,-1.888202469,-2.705001875,-1.692391969,Neuron
-1.518696537,0.621636304,-0.030582119,0.193797464,0.497861891,-0.649121943,-0.032832945,-0.12672902,-0.008597731,0.005222938,0.48890516,Glia
-1.55178284,-0.158661296,-0.176867064,1.491516202,-0.077999551,0.662083746,-0.021956454,-0.393124511,0.030498624,-0.434324075,-0.466463564,Glia
-1.23218255,-0.461981853,-0.112187841,1.106618176,0.117425507,0.697665316,0.053866257,0.385364213,-0.389487122,-0.531405858,0.173775762,Glia
-1.049847683,-0.247483493,0.194988316,1.07028543,0.227023918,0.733610091,0.105240685,0.347878093,-0.456643309,-0.750846556,0.415208968,Glia
1.904637679,0.221137366,0.082726821,-1.659720117,1.062720628,0.356628969,0.320585106,-0.268509652,-0.540383521,-0.350071446,-0.595288049,Neuron
-1.235207309,-0.570687241,-0.62078143,-0.1051062,-0.530642136,0.347296387,-0.222701874,0.201404228,0.285728181,-0.362573026,-0.317780345,Glia
-0.58206379,1.129107148,0.022024324,-0.967401398,-0.88272512,0.201431288,0.033168009,-0.771525083,0.225692153,-0.266419122,0.999859461,Neuron
-1.965378112,-0.119282511,-1.913547258,1.842502116,-0.402786081,0.115015391,-0.13565711,-2.418460755,0.010506692,-0.420067013,1.578351651,Glia
-0.691092063,-0.573570781,0.588535155,2.174998052,0.2527009,-0.068818266,0.101478253,0.913537567,-0.932257151,-0.00209763,-0.568014584,Glia
-1.09521203,-1.157398414,-0.957227705,0.684895224,-0.027432994,0.337375408,0.070488088,-0.178846716,0.396732358,0.124881301,0.100479224,Glia
-1.577804689,-1.324678747,-4.953221233,-2.929194787,-1.650568238,-1.90510071,-0.358542633,0.903643718,0.417723638,-0.150804267,-0.136068512,Glia
1.882490549,-0.095223248,-0.025614306,-0.78500649,-0.141636342,0.583683321,-0.125638082,-0.189392063,-0.145536495,0.064149892,0.343432976,Neuron
2.257112942,0.763477157,-0.473696588,-1.579563456,0.095664519,1.22900087,0.287340875,-0.046388175,-0.806318952,0.401824087,-0.263957111,Neuron
4.726513423,-0.544240522,0.979019654,-1.081067294,-0.188752302,1.354254405,0.274048521,0.335657471,-0.413690115,1.05754604,0.301494833,Neuron
5.009249281,-2.833548201,2.58850091,1.896623348,-0.821751953,-1.99850274,-0.53588035,-0.31560703,1.873599396,0.743556751,0.618301568,Neuron
-0.710745589,1.856228454,1.444006217,-0.746324114,-0.09886317,-0.661791625,-0.354406422,0.220428876,-0.070455829,-0.015287816,0.027103764,Neuron
-1.480097398,0.268082144,-0.809305173,1.114392313,1.578284961,-0.333888345,0.021903076,-0.685019104,-0.011484155,0.15089712,0.695432145,Glia
-1.370084791,-0.438533511,0.280518163,-0.032047638,-0.754259888,1.313304871,0.215309636,0.534289383,0.363988092,-0.941722617,0.100210305,Glia
-1.20687261,0.276295564,0.034070273,1.021019854,0.112019913,-0.335522095,-0.081999846,-1.48671968,0.374265295,0.177823644,-0.40960734,Glia
1.822870903,-0.008172629,0.767325054,-1.019217943,-0.677490116,0.905975194,-0.156256778,-0.003181583,-0.222301014,0.187088227,0.442351587,Neuron
-0.709002956,-1.398115979,0.285735873,0.133382034,1.095132997,0.131571947,-0.120004137,0.614132161,0.217276147,0.386923591,-0.192624788,Glia
5.384817779,-1.171256941,-0.153631304,-1.717426666,-0.089977769,0.760965659,-0.046139051,-0.65053843,-1.684539391,-1.385659702,-0.464782213,Neuron
0.072930032,2.350624949,0.808897244,0.6409073,0.170236169,-1.006180787,-0.189928812,-0.133167601,-1.252958322,0.304040435,1.772077862,Neuron
7.14790417,0.081964036,-1.829991468,-1.224370694,1.133719195,0.975783332,0.115489203,-2.600936302,-2.685007727,-1.326588597,-1.431251274,Neuron
-0.006880166,1.013910182,-1.727739757,-0.635386383,1.364338462,-1.679467581,0.016234235,-1.862774779,0.223201636,0.628794869,-0.029468444,Neuron
-0.386578655,1.901741557,-0.057021355,0.949715564,-0.419886242,-2.017108914,-0.350518079,0.555313831,-1.573416429,0.340969811,-0.136104848,Neuron
2.002593162,0.710190694,0.509019391,-1.767447167,1.747945789,-0.436904375,0.349199155,-0.59229196,-0.135932838,-0.688525277,-0.308583727,Neuron
-1.049432433,-0.442346202,-0.30768117,1.011432098,0.194812426,0.633272879,0.043977696,0.241337077,-0.410561864,-0.595047564,0.34547053,Glia
0.350499546,1.182961568,-0.941511803,-0.819049606,0.591306927,-0.759905557,-0.260206086,-0.790789934,0.207350328,0.969988339,-0.011508839,Neuron
-1.808503978,0.881133436,0.889956071,0.96485718,0.281416696,0.066974014,0.005447558,-0.208480757,0.162721852,-0.317206534,-0.165081206,Glia
-1.470036235,-0.399551732,-1.382617219,-0.434206155,0.707847394,-0.408264057,-0.38575427,-0.107206358,0.593831427,0.194180337,0.100334879,Glia
6.026218607,-2.040966471,0.667602211,1.808894373,0.745809013,-0.097568632,-0.068273046,-0.587174865,0.896026861,0.131162585,-0.235665202,Neuron
0.304141315,1.862822059,0.665053139,-0.78225265,-0.725136548,-1.212861003,-0.278214603,-0.539630753,-0.181013388,0.27151509,1.008992103,Neuron
-0.949282664,0.205117996,0.319941022,-0.440064552,0.080371068,0.191310627,0.115635026,-0.326501403,0.159301647,-0.401161972,1.15908146,Neuron
1.83072386,-4.549141786,1.967944432,-3.159347017,-0.1575891,-2.625378354,0.121684748,-0.883875123,-1.214476083,-2.5422793,-1.284889579,Glia
-1.452969107,1.254380917,0.214221203,-0.735909522,1.247786563,-1.384505172,-0.168118542,-0.450011552,0.741445709,0.600187054,-0.090366317,Glia
0.699836914,0.400286072,-0.084128199,-0.486785251,-0.276390382,0.531345537,-0.125081815,-0.006166601,-0.282846394,-0.056711065,0.610024695,Neuron
-0.919671222,-0.824145341,0.097539506,-0.364278477,-0.475626244,0.153855377,-0.168513782,0.289580954,0.389802209,-0.004148025,-0.27844113,Glia
-0.928376427,-0.607129509,-0.025037378,0.930563378,0.626692294,0.029765178,0.019312917,-0.145917744,-0.349931884,-0.36664698,0.477470202,Glia
4.426677346,2.589901373,0.477618564,-0.671393717,1.290473343,0.133951438,-0.064690995,0.103463451,0.029324142,0.921021962,-0.343587996,Neuron
1.048772662,-0.180399939,-1.839344894,-0.663921981,-0.790047227,0.096278402,-0.013418256,-0.502812643,-0.333110257,-0.118980648,0.142659544,Neuron
0.389436721,1.198794917,-0.550950446,-0.877660159,-1.25230965,-0.358100235,-0.048474989,-0.502197179,-0.407582732,-0.006651229,0.662673381,Neuron
-1.490673697,-0.15530918,-0.186052564,-0.582637206,0.540598782,0.247183734,0.246624555,0.853949173,0.414488122,-0.287510397,0.373287603,Glia
-1.339986567,0.332158267,0.887903958,0.07050066,0.712209927,0.254957651,0.185805351,-0.693865177,1.008272027,0.200642884,-0.244215204,Glia
-0.904305731,-0.910446642,0.327569467,0.179555422,-0.126642878,0.386534355,-0.164884187,-0.210020426,0.41895751,0.119704292,-0.029890988,Glia
-0.649749277,1.71168546,1.11956208,-0.773025423,0.366908735,-0.302666741,-0.699163711,-0.31334793,0.557670438,0.285178698,-0.305071573,Neuron
0.124219213,2.043458122,1.615445295,-1.30271008,-0.10715785,-0.19767429,0.125366192,-0.980095005,0.561658534,0.508526329,0.533020381,Neuron
3.127658278,2.396799528,0.334799137,3.324454871,-2.967435715,-2.511493898,22.21466379,0.36467403,-0.849302713,0.90816894,0.67194155,Neuron
-1.05092307,-1.265181523,-0.946871378,-0.515546823,-0.8131744,0.019955928,-0.113157433,-0.189139253,0.582949865,-0.015325964,-0.343326158,Glia
-0.997524221,-0.295899253,1.357983499,0.235322572,-0.167489568,1.300089316,0.245742734,0.069450233,0.501382643,-0.361138841,0.011794243,Glia
-1.08802485,-0.899789842,1.035174569,0.571075709,-1.514771149,1.434687899,0.087956915,-0.370944781,0.430646856,-0.38867564,-0.043842649,Glia
1.460092732,0.89875762,0.034490584,-0.02727373,-1.259013145,0.363206859,-0.217804892,-0.493273586,-0.297173433,-0.078192852,0.228456016,Neuron
-0.419327537,-1.22480594,1.18677571,0.03967463,1.388136416,-0.297294463,0.260504203,1.082179461,-0.496220725,-0.398211277,-0.221986598,Glia
-1.55534842,0.859504964,-0.815149224,0.142462671,1.415560155,-1.654455199,-0.078815819,-1.162039117,0.412985077,0.717747289,0.181944362,Glia
-1.246543447,-1.057481547,-0.323773155,0.284851027,0.616831751,0.278214697,0.077297772,-0.100847903,0.675165032,0.495951961,-0.308511602,Glia
-1.246694001,-0.623293982,0.151958777,1.50867386,-1.077400702,1.337733095,0.018087122,-0.052342249,-0.411061657,-1.068987137,0.353252378,Glia
-1.091356586,-0.024585419,-0.177747816,0.445648555,0.351954038,-0.297091836,0.012558561,-0.206510211,-0.130754994,-0.172807996,0.328146422,Glia
-1.212696611,1.969797114,2.177099989,-1.070981144,-0.241115054,-0.506646926,-1.028752684,0.195592001,0.39292087,-0.157128663,0.2779369,Neuron
0.567126149,1.507808149,0.964629577,-1.557992556,0.20330952,-0.616478413,-0.075917594,0.271735766,0.060954099,0.792377234,-0.363308417,Neuron
3.103947701,-0.869155135,1.448095062,-1.396943195,1.144073833,0.63288974,-0.004656505,-0.353985571,-1.103908182,-1.122747014,-0.099866743,Neuron
0.907212348,0.398695164,0.295179756,-0.123415184,0.025555731,0.310551757,-0.049336984,0.521140162,-0.18317928,-0.370518939,-0.698564381,Neuron
-1.559969629,-0.458821398,-1.383484224,0.479099019,1.978083421,0.443820529,0.173372573,0.406817147,0.345851942,-0.005329039,0.232826952,Glia
-1.589286439,0.477454636,-0.655016258,0.343392803,-0.010256158,-0.391232922,-0.053348698,-0.390502555,-0.141766843,-0.360790201,0.853715968,Glia
-1.603971164,0.383240123,0.006284103,0.612879877,-0.367159422,-0.111302773,-0.069630593,-0.318758646,0.081471356,-0.31006439,-0.110325183,Glia
-0.39533778,0.557798055,1.039186279,-0.130697808,0.051097727,1.295856659,-0.514740146,0.546082259,0.020588891,-0.201172388,0.181782621,Neuron
-1.481439701,0.047812874,-0.60644081,1.169785609,0.19972649,0.122766889,-0.041642938,-0.761295866,0.051328283,-0.147815151,-0.102002182,Glia
-1.408712856,0.121484857,0.85000988,0.30205653,0.955092686,0.486805002,0.228194356,-0.498103112,0.939105891,0.061490226,-0.193975453,Glia
-0.075427466,-2.16919803,-0.207129676,-1.948794509,-1.538065168,-0.570993293,0.068689092,0.238451813,-0.030455571,-0.884689086,-0.528270734,Glia
2.612352937,2.831387712,-0.085956061,1.485826038,0.036080245,-2.358804833,-0.309877046,1.102381782,-0.468662802,0.980428513,-0.464058854,Neuron
-0.578331773,-0.154541381,0.293661352,2.612222962,1.040736616,-0.760686139,0.096459806,1.200006471,-1.164552644,0.056130422,-0.434233268,Glia
6.074906574,-13.46043906,5.788907059,-1.110589484,-0.50148281,-2.338958554,0.041539679,-0.506020663,-0.908708455,3.178382332,0.816765818,Glia
-0.967197153,-1.051655079,0.052384125,-0.390807338,-0.447701442,0.306767174,-0.112107658,0.724822899,0.150564627,-0.298833425,0.032201247,Glia
-1.356549299,-0.047503244,-0.179822053,0.878553743,2.629617964,0.250443091,0.042655447,1.122784361,-0.076790233,0.172191177,0.370021644,Glia
5.854985607,-0.026837307,0.805427055,0.895603608,-0.411463036,-0.64400082,-0.343032562,0.757226665,0.764483437,-0.420746997,0.391758449,Neuron
-0.775891767,0.676990703,-0.917735797,2.508754995,0.912844521,-0.548067942,0.521612408,0.028694916,-0.775566796,0.545167837,-1.103811965,Neuron
1.147354595,-4.044788449,1.525076478,-0.810095498,-2.941164036,0.485324897,0.053149677,0.855273214,0.110306012,1.760739676,-1.449107008,Glia
-1.129870831,-0.744200415,0.069673729,-0.054537272,-0.737287201,0.693280862,-0.117264333,-0.078399253,0.409536197,-0.46945413,-0.046715902,Glia
-0.666999467,1.547008314,1.425238779,-0.220410684,-0.857509251,-0.693222409,-0.052190859,-0.307555673,-0.078183764,0.128811222,0.370760564,Neuron
-0.262862979,-1.851480254,0.682341965,-0.592570665,-1.009849223,0.161018054,0.226328542,1.452174125,0.078959414,0.329890491,-1.376335394,Glia
0.054635691,1.045365302,0.520570843,-0.250373356,-0.742403986,0.901067426,0.104488973,-0.910474397,0.330022972,0.182418572,-0.043693523,Neuron
-0.311739314,-3.63672566,-1.808302128,-0.482894755,-0.719846133,-0.116847175,-0.509537213,0.056379601,0.116145774,0.291217261,0.326701511,Glia
-1.453995163,0.620310371,0.89892505,-0.008056654,1.053013122,0.201095511,0.235865327,-0.413840521,0.991966906,0.156455111,-0.382296144,Glia
-0.998647164,0.656308642,1.152049542,0.469416095,-1.702002838,0.898114265,-0.487614078,0.174854225,-0.502876237,-0.895144688,0.84764293,Neuron
-0.029383812,0.344384719,-1.837869766,-1.922305184,-0.228064722,-0.911118409,0.110463572,-0.659481423,0.302855784,0.08500245,0.031762282,Neuron
-0.390670418,-0.550541674,0.656105115,2.473791591,0.487400072,-0.277187741,0.117437302,1.674538243,-1.520186007,-0.078457749,0.031299564,Glia
-1.419209494,0.609738679,0.134031923,-1.003317876,0.287132742,-0.662714089,-0.46469215,0.458815857,0.397249727,-0.010496897,0.303819535,Glia
-0.815612747,-3.270844393,-2.018569064,0.347582755,-1.232191218,0.682001783,0.303488014,0.398529585,0.164842424,0.236914432,0.070536517,Glia
-1.00906735,-1.745864331,-0.00182595,0.4300371,0.173658021,1.233212096,0.255685482,0.757896216,0.349550049,-0.059803399,0.040734574,Glia
20.21353377,4.640858585,-2.154206919,1.165788713,-0.914496387,3.726536485,-0.055944981,-0.995521134,0.677455996,1.364065524,-0.412686839,Neuron
-1.829499259,0.206825701,-0.025461182,2.396819856,0.335427841,1.104911984,-1.039572764,-2.215290404,1.155564718,0.014392121,-1.960226543,Neuron
-1.35812367,0.573055075,0.163159111,1.255008546,0.514256634,0.693093743,-0.800016382,-1.078005249,0.85141367,0.140542426,-1.74119093,Neuron
7.480620101,3.197638477,-0.688063158,2.885547194,-1.056738148,-1.277076609,-0.174149786,3.578971363,0.445844955,0.708244163,0.235019459,Neuron
6.192711006,0.157925335,-0.914655092,1.147039556,-0.669059477,-0.676708894,-0.033753906,1.179295774,0.645666017,-0.588868538,0.738010468,Neuron
0.584000093,-2.66463529,1.116768393,-0.637738739,-1.252071882,0.265624095,0.297713741,1.5444546,-0.067533961,0.854421409,-1.388927808,Glia
-1.203529433,0.244530741,-0.108128422,0.564458693,1.167128547,-0.308365337,0.075216582,0.080721828,-0.116769874,-0.083835002,0.232476665,Glia
2.23907506,-4.880138743,2.599286667,-3.190498872,-0.14204187,-2.803635875,0.107887023,-1.375357191,-1.436313175,-2.932668668,-1.390645745,Glia
6.25654236,-1.240567568,-1.385980935,-1.350837233,0.821854532,-1.113472661,-0.273799679,-0.972615171,-1.91082814,-4.040914611,0.552650663,Neuron
2.131015381,1.752340414,-1.402508719,3.373478587,0.113538908,-1.802966824,-0.590798461,0.864852705,-0.648049001,0.574858964,-0.396551717,Neuron
1.821582226,1.709193983,0.182207198,-1.149298184,1.575028926,0.568747251,0.311097417,-0.682249512,-0.12175156,1.040199432,-0.149164971,Neuron
1.134505344,1.434599023,1.27091888,-0.835912058,-0.87525102,-0.773944333,-0.384167896,-0.243026573,-0.731894759,-1.208010304,0.435520892,Neuron
-1.47813939,1.188478784,0.887848301,0.455477248,0.010198629,-0.043309283,-1.039446138,-0.778054037,0.403694137,-0.04684267,-0.117572831,Neuron
-1.117635403,-1.393964276,-1.396799707,0.629217858,2.520844039,0.523483743,0.186385806,2.358584787,-0.542491203,0.056149243,-0.052377396,Glia
-1.358428974,0.034393593,-0.566710431,-0.911583117,0.889606208,-0.573209731,-0.325019633,0.558528633,0.438090387,0.255216781,0.366960663,Glia
1.023340553,0.249409359,-0.601719557,-1.125733657,-0.923288218,1.162259995,0.176064993,-0.010775235,-0.18468353,0.095868325,-0.259545822,Neuron
-0.263197948,-4.011076559,-1.81550721,0.130141651,0.166084981,-0.188558841,0.371468862,-0.032694736,0.218198435,0.627711698,0.167886351,Glia
3.803628854,1.49416123,-0.991883929,-0.45866604,0.946551978,1.181770065,-0.071374489,-0.00177623,-1.098229981,1.111672632,0.009153821,Neuron
5.1897839,0.679402939,1.962094162,1.348914191,-2.040706374,-2.450643035,-0.066240754,2.390188798,0.609635013,-0.88315823,-0.806899864,Neuron
2.437371767,0.186312849,0.73003356,-0.729111811,-0.22218845,2.205737337,0.391117922,0.153219854,-0.564615855,1.365167193,0.476739136,Neuron
-0.503489349,1.115136514,1.054781638,-0.515896855,0.316085483,0.185736695,0.219453045,-0.047452583,0.473892499,0.204407201,-0.296397411,Neuron
-1.400782996,0.062378282,-0.354522281,0.932989545,1.964079403,-0.277069751,0.127875555,0.164544461,-0.079837441,0.153159739,0.256470569,Glia
-1.234520334,-0.927564257,0.947905577,0.814815843,-0.474001069,1.659560355,0.205731097,0.077748813,0.453677729,-0.400727734,0.159192314,Glia
-2.046190067,-0.848759945,-2.010851229,0.226961115,-0.958668555,0.087957044,0.777412794,-0.808939929,1.074503538,-0.240543155,-0.937600661,Glia
-1.508716051,-1.006499466,0.038522308,0.643889129,-0.461659197,1.213588785,-0.347298573,0.00442885,0.452707794,-0.452767177,0.117433689,Glia
-1.099692452,-0.628745524,-1.002282247,-0.162801076,1.272623689,-0.313455946,-0.028075016,1.487365596,-0.196975387,-0.065659658,-0.293152078,Glia
-1.283634485,-1.149445656,-0.403803495,1.567393856,-0.385710957,0.974275153,0.035345043,-0.915552857,0.539205566,-0.023044987,-0.17051206,Glia
-0.940218106,-1.374571749,0.238057653,0.48617349,3.216903316,1.21392959,0.566804696,1.896236907,-0.034100272,-0.012179371,0.255489119,Glia
-0.708172818,-1.331995862,-0.157443164,0.528648688,2.488956498,1.177866129,0.484188549,1.535465012,-0.179667472,-0.26146797,-0.325520742,Glia
-1.575961562,0.5590378,0.115878451,0.482517447,0.509652128,0.23921593,0.154089786,-0.140197566,0.32242742,-0.277907648,-0.058854175,Glia
1.692803532,0.880491295,0.747994839,-0.448474607,-1.264399769,0.803559134,-0.253807911,-0.289590215,-0.208562928,-0.22985593,0.056608027,Neuron
-1.602187636,0.691774418,-0.072666454,-1.270725719,-1.023833777,-1.243782287,-0.221765651,0.840255628,0.14812592,-0.236206457,0.398565425,Glia
0.200900824,0.872627847,0.027175714,-1.640670605,0.856840124,-0.932983173,0.159472072,-0.690512302,0.641945565,0.367724768,-0.360688399,Neuron
-0.917790087,-1.006035634,0.101490957,-0.267421054,-0.599856429,0.236635875,-0.089375779,-0.24256986,0.422904624,-0.187379827,0.073054306,Glia
-1.401538359,0.268823839,0.724872314,8.96E-04,0.814849473,0.356052808,0.216418077,-0.364055552,0.827379342,0.039321718,0.234719645,Glia
-1.676620636,0.560053677,-0.769584279,0.334765588,-0.80269669,-0.831169139,-0.205145851,-0.449295858,-0.170808481,-0.292882163,-0.198541597,Glia
-0.76296326,1.662785248,1.811125826,-0.682158864,-0.483312482,-0.66570705,-0.136131005,-0.499006496,0.373287351,0.236220491,0.32540126,Neuron
1.484048354,1.158196366,0.004283372,0.346561724,-0.910854156,0.316479717,-0.33461931,-0.875592365,-0.223935205,0.215190194,0.19030033,Neuron
-0.980873185,-0.435180544,-0.407373598,1.017065625,0.353992493,0.50322903,0.031704103,-0.017651275,-0.456934751,-0.553748743,0.775271302,Glia
-0.166786605,1.294436339,0.03066075,-1.70804198,0.847467633,-1.280812644,0.097594545,-1.15021032,0.667801797,0.387237834,-0.264485419,Neuron
-1.4047417,-0.302835732,-0.829839775,-0.740198958,-0.066934872,-0.663625339,-0.395182169,-0.105041644,0.653451534,0.233443748,-0.208941031,Glia
-1.323566577,1.171928496,0.861028465,0.861204453,0.452257318,0.26341874,-0.983680039,-0.835593498,0.363847336,0.012416934,-0.019151557,Neuron
4.232180334,-0.233380346,1.388579373,-0.752032353,-0.032724478,0.779087759,-5.71E-04,-0.157858984,-0.626773654,0.033443267,0.266854425,Neuron
0.305992385,2.112179246,0.880996019,-1.436099526,0.679522463,-0.507905772,0.160233272,-0.842786778,0.506183321,0.584174262,0.463157579,Neuron
-1.486888265,1.279924058,1.034030461,0.213996114,0.02981271,-0.076102509,-1.004505609,-0.759231728,0.44641478,-0.133534896,0.344520642,Neuron
-1.858293866,0.891403965,0.619616751,0.590966221,-0.280565894,-0.086065104,-0.082575099,-0.695422941,0.302273963,-0.459678173,-0.115277862,Glia
-1.056563807,-0.971574089,0.084776058,0.11868292,-0.573516518,1.045643709,0.052901129,0.724769197,0.151507917,-0.449937698,-0.026226118,Glia
0.076564299,1.110817811,-0.278199233,-2.032186807,-0.816971657,-0.650250647,0.024820373,-0.671023647,0.297864297,0.041730013,0.454065482,Neuron
-0.242045133,1.25992399,1.737927154,-0.804108947,-0.668697174,0.456017948,0.187645904,0.043241133,0.251288479,-0.290069078,0.366878816,Neuron
-1.155794783,-0.721472376,0.559978808,0.116103312,0.854404821,1.144657832,0.352574814,0.94953409,0.29004678,-0.459631402,0.123415938,Glia
-0.910645881,-1.216958589,0.296852892,0.853426189,-0.709459689,0.909725053,-0.163988109,-0.318461071,0.272800558,-0.073599248,-0.30881607,Glia
0.125059697,1.129286502,-0.440487889,-0.340603812,-0.833226291,-0.339572713,-0.066602105,-1.02307352,-0.184043778,0.174669164,0.775264123,Neuron
-0.665318626,-0.372779953,0.643482364,0.63388186,0.381434633,1.693516003,0.29765627,0.266532131,0.209863157,-0.442441367,0.027578432,Glia
-1.480538126,-0.201218276,-0.672668305,1.599250867,-0.583987876,0.934691657,-0.116402485,-0.805961088,-0.365311359,-0.848983884,1.21581815,Glia
-0.068445611,0.450408991,-0.918884697,-1.04042054,0.478019587,-0.327222543,0.108314074,-0.740690595,0.561974398,0.346241096,-0.257006073,Neuron
-1.010983979,-0.816384703,-0.201081396,-0.072362539,-0.215711599,-0.131233812,-0.292148582,-0.084474695,0.324973646,0.030328827,-0.201328341,Glia
0.146903146,1.75370742,0.890009422,-1.386603881,-0.367089333,-0.252245968,0.076826961,-0.944063542,0.390367141,0.379542691,0.770336921,Neuron
-0.461609095,0.906434541,-0.199229217,-0.461735773,-0.825046922,-0.40749957,-0.278696803,-0.948720096,-0.150327776,-0.143942309,0.947649406,Neuron
0.45309142,0.613627664,-0.697368012,-1.650770083,-1.251662873,0.177825555,0.029305917,-0.586089541,-0.045936578,-0.382552535,0.711294812,Neuron
-1.3675743,0.29255661,-0.240671944,0.866913792,1.473426707,-0.351289035,0.035487796,-0.3192789,0.009005749,0.078303126,0.309326066,Glia
0.852915702,1.15207628,0.366731946,-1.02094016,1.53584899,0.378265221,0.314212349,-0.081989306,-0.022324402,0.605672218,0.20212677,Neuron
0.547857618,1.95540676,1.399498494,-1.18548837,-0.452174753,-0.444639852,-0.381850689,-0.472912241,0.279906641,0.346813377,-0.518153642,Neuron
-1.233749115,-0.445964536,-0.78479581,1.110887219,3.035750007,-0.072675595,0.267307585,0.98634281,-0.315710672,0.130075852,-0.085322967,Glia
0.101463732,0.269601614,-0.652394839,3.451819313,-1.431090091,0.216673576,0.251437527,-0.346618301,-1.08337918,0.062967123,-1.249344346,Neuron
1.33092805,-0.249326108,-0.300790784,-0.815518002,2.235368265,1.079060987,0.461482506,0.783384508,-0.710218256,-0.015428723,-0.018623717,Neuron
-0.208914874,1.45447081,-0.571734299,-1.399717826,-1.116080632,-1.126330754,-0.08340025,-0.45719612,-0.279334513,0.163473108,0.921844966,Neuron
-1.042177931,-0.934492122,0.367281468,0.102036991,-0.573543515,0.563323073,-0.161599359,0.286894071,0.289232681,-0.13353762,0.148544819,Glia
-1.327006874,-0.913309269,-1.219070626,0.904413154,0.070120788,0.536106181,0.06937515,-0.368594354,0.477661552,0.186781719,0.054072398,Glia
-0.538248074,1.145716835,1.587447583,-0.647830472,-0.360630102,0.447421091,0.227540648,0.266887779,0.362531151,-0.104004957,-0.219623083,Neuron
-0.321712047,-0.399825154,0.511074871,3.129468868,0.463274496,-0.989684919,-0.006120252,1.185923563,-1.501083326,0.086777654,0.025882325,Glia
